stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
  15625,,"BROADWAY FS BRADFORD",,  41.821525, -71.421772,,,0,
  15630,,"TAUNTON AT SHOPPERS TOWN MALL",,  41.821389, -71.359551,,,0,
  15650,,"BROADWAY NS DEAN",,  41.821588, -71.422239,,,0,
  15670,,"HARTFORD AT TRI TOWN HEALTH CENTER",,  41.822291, -71.486154,,,0,
  15680,,"HARTFORD OPP BORDEN",,  41.821960, -71.483927,,,0,
  15685,,"DANIELSON NS RT 102",,  41.825537, -71.669228,,,0,
  15686,,"CHOPMIST HILL FIRE STATION",,  41.815824, -71.663517,,,0,
  15690,,"IVES NS E TRANSIT",,  41.821796, -71.392084,,,0,
  15700,,"IVES NS E TRANSIT",,  41.821559, -71.391907,,,0,
  15705,,"TAUNTON OPP ELMWOOD DEALERSHIP",,  41.821973, -71.354719,,,0,
  15710,,"TAUNTON AT ELMWOOD DODGE",,  41.821829, -71.354756,,,0,
  15735,,"S WATER OPP POWER",,  41.821996, -71.405838,,,0,
  15740,,"TAUNTON AVE OPP PARK&RIDE",,  41.822326, -71.351410,,,0,
  15750,,"HARTFORD NS DIX",,  41.822457, -71.486691,,,0,
  15755,,"S MAIN AFTER POWER",,  41.822786, -71.405371,,,0,
  15765,,"TAUNTON AT PARK&RIDE",,  41.822505, -71.351121,,,0,
  15770,,"BROADWAY NS SERVICE ROAD 8",,  41.822323, -71.419121,,,0,
  15790,,"MANTON AT 283 MANTON",,  41.822320, -71.449704,,,0,
  15805,,"MANTON NS POPE",,  41.821774, -71.448834,,,0,
  15810,,"COMMERCIAL NS TAUNTON",,  41.822059, -71.349334,,,0,
  15815,,"DORRANCE BEFORE PINE",,  41.822472, -71.410316,,,0,
  15825,,"SABIN OPP EMPIRE",,  41.822903, -71.417834,,,0,
  15835,,"COMMERCIAL FS TAUNTON",,  41.822338, -71.349499,,,0,
  15840,,"ATWOOD AT 1481 ATWOOD",,  41.823024, -71.498580,,,0,
  15850,,"HARTFORD FS WILSON",,  41.822720, -71.488537,,,0,
  15880,,"WEYBOSSET OPP EDDY",,  41.822625, -71.411380,,,0,
  15895,,"ATWELLS FS BROADWAY",,  41.822821, -71.418845,,,0,
  15935,,"HARTFORD FS DALE",,  41.823054, -71.490534,,,0,
  15940,,"MANTON AT 323 MANTON",,  41.823165, -71.450725,,,0,
  15945,,"MANTON FS PANAY",,  41.823098, -71.450845,,,0,
  15950,,"IVES NS WILLIAMS",,  41.822965, -71.392098,,,0,
  15955,,"WATERMAN NS JAMES",,  41.823200, -71.373506,,,0,
  15960,,"HARTFORD NS TARA",,  41.823066, -71.489870,,,0,
  15975,,"WATERMAN FS JAMES",,  41.823275, -71.373396,,,0,
  15985,,"ATWELLS OPP ENTERPRISE",,  41.823123, -71.421134,,,0,
  16000,,"WASHINGTON NS MATHEWSON",,  41.823118, -71.414706,,,0,
  16005,,"N BROADWAY FS MOWRY",,  41.823806, -71.366292,,,0,
  16015,,"HARTFORD OPP 1305 HARTFORD",,  41.823057, -71.494639,,,0,
  16020,,"ATWOOD NS 1478 ATWOOD",,  41.823204, -71.498882,,,0,
  16025,,"ATWELLS FS ENTERPRISE",,  41.823285, -71.421234,,,0,
  16035,,"SABIN MIDBLOCK RI CONVENTION CENTER",,  41.823682, -71.416802,,,0,
  16045,,"ATWELLS NS ALBRO",,  41.823453, -71.424852,,,0,
  16090,,"SABIN NS MATHEWSON",,  41.824328, -71.416081,,,0,
  16095,,"ATWELLS FS PEQUOT",,  41.823379, -71.422850,,,0,
  16105,,"ATWELLS NS DEPASQUALE",,  41.823558, -71.427024,,,0,
  16110,,"ATWELLS FS DEAN",,  41.823474, -71.424814,,,0,
  16115,,"HARTFORD AT 1357 HARTFORD",,  41.823618, -71.497234,,,0,
  16120,,"HARTFORD FS ATWOOD",,  41.823624, -71.497747,,,0,
  16125,,"WEYBOSSET FS PECK",,  41.823586, -71.410117,,,0,
  16155,,"ATWELLS OPP DEPASQUALE",,  41.823678, -71.427013,,,0,
  16165,,"N BROADWAY OPP MOWRY",,  41.823602, -71.366641,,,0,
  16175,,"ATWELLS NS SUTTON",,  41.823759, -71.429522,,,0,
  16195,,"ATWELLS NS SUTTON",,  41.823833, -71.429172,,,0,
  16200,,"MANTON AT 375 MANTON",,  41.824243, -71.452376,,,0,
  16205,,"ATWELLS NS AMES",,  41.823864, -71.431226,,,0,
  16210,,"ATWELLS NS BOND",,  41.823281, -71.423252,,,0,
  16235,,"ATWELLS NS HEWITT",,  41.823913, -71.430266,,,0,
  16240,,"ATWELLS NS KNIGHT",,  41.824027, -71.432963,,,0,
  16250,,"ATWELLS OPP KNIGHT",,  41.824089, -71.432431,,,0,
  16255,,"PAWTUCKET NS OFFICE",,  41.824735, -71.354217,,,0,
  16275,,"ATWELLS FS AMES",,  41.823980, -71.431226,,,0,
  16295,,"MANTON NS LYNCH",,  41.824410, -71.452449,,,0,
  16310,,"S WATER FS CRAWFORD",,  41.823968, -71.407390,,,0,
  16335,,"IVES NS PRESTON",,  41.824063, -71.392268,,,0,
  16355,,"ATWELLS FS VALLEY",,  41.824491, -71.438853,,,0,
  16370,,"ATWELLS FS EAGLE",,  41.824569, -71.436244,,,0,
  16385,,"WEYBOSSET BEFORE POST OFFICE COURT",,  41.824554, -71.409645,,,0,
  16395,,"WATERMAN OPP SUMMIT",,  41.825154, -71.376745,,,0,
  16400,,"KENNEDY PLAZA (STOP B)",,  41.824733, -71.411583,,,0,place_kepl
  16405,,"ATWELLS AT 740 ATWELLS",,  41.824600, -71.441245,,,0,
  16415,,"ATWELLS NS CUTLER",,  41.824725, -71.441140,,,0,
  16425,,"N BROADWAY NS BLANCHE",,  41.824986, -71.365655,,,0,
  16435,,"KENNEDY PLAZA (STOP C)",,  41.824887, -71.411348,,,0,place_kepl
  16460,,"N BROADWAY AT 645 N BROADWAY",,  41.824958, -71.365828,,,0,
  16465,,"MANTON FS SALMON",,  41.825035, -71.453874,,,0,
  16475,,"KENNEDY PLAZA (STOP G)",,  41.825012, -71.411823,,,0,place_kepl
  16480,,"WATERMAN NS SUMMIT",,  41.825279, -71.377191,,,0,
  16485,,"KENNEDY PLAZA (STOP D)",,  41.825109, -71.411042,,,0,place_kepl
  16510,,"MANTON OPP SALMON",,  41.825122, -71.453887,,,0,
  16520,,"WASHINGTON AT KENNEDY PLAZA (STOP A)",,  41.824720, -71.412330,,,0,place_kepl
  16525,,"KENNEDY PLAZA (STOP H)",,  41.825212, -71.411550,,,0,place_kepl
  16530,,"MEMORIAL FS WESTMINSTER",,  41.824436, -71.408538,,,0,
  16555,,"KENNEDY PLAZA (STOP E)",,  41.825233, -71.410869,,,0,place_kepl
  16565,,"MANTON OPP 470 MANTON",,  41.825615, -71.455794,,,0,
  16585,,"KENNEDY PLAZA (STOP V)",,  41.825123, -71.412413,,,0,place_kepl
  16590,,"KENNEDY PLAZA (STOP I)",,  41.825407, -71.411262,,,0,place_kepl
  16610,,"IVES FS E GEORGE",,  41.825890, -71.392570,,,0,
  16620,,"IVES NS E GEORGE",,  41.825767, -71.392637,,,0,
  16630,,"KENNEDY PLAZA (STOP J)",,  41.825537, -71.411076,,,0,place_kepl
  16640,,"MANTON AT 470 MANTON",,  41.825608, -71.456278,,,0,
  16645,,"EASTSIDE MARKETPLACE",,  41.825724, -71.386757,,,0,
  16690,,"MANTON NS GLENBRIDGE",,  41.826005, -71.458565,,,0,
  16710,,"MANTON NS RARITAN",,  41.826121, -71.458792,,,0,
  16720,,"KENNEDY PLAZA (STOP X)",,  41.825999, -71.412244,,,0,
  16745,,"EXCHANGE NS MEMORIAL",,  41.826684, -71.411773,,,0,
  16770,,"PITMAN BETWEEN GANO & IVES",,  41.826401, -71.391654,,,0,
  16775,,"MEMORIAL NS EXCHANGE",,  41.826555, -71.412720,,,0,
  16785,,"MANTON AT 588 MANTON",,  41.826622, -71.460367,,,0,
  16795,,"PITMAN BETWEEN GANO & IVES",,  41.826516, -71.391316,,,0,
  16810,,"PITMAN FS GANO",,  41.826527, -71.389870,,,0,
  16820,,"S MAIN NS WASHINGTON",,  41.826743, -71.408552,,,0,
  16825,,"PITMAN NS GANO",,  41.826648, -71.389881,,,0,
  16830,,"PITMAN FS WAYLAND",,  41.826687, -71.388113,,,0,
  16835,,"STEEPLE FS MEMORIAL",,  41.826496, -71.411257,,,0,
  16845,,"PITMAN NS WAYLAND",,  41.826799, -71.388019,,,0,
  16855,,"TUNNEL AFTER S MAIN",,  41.826780, -71.408541,,,0,
  16860,,"DANIELSON OPP ST MARY",,  41.826722, -71.639317,,,0,
  16870,,"MASSASOIT FS SUTTON",,  41.827277, -71.375701,,,0,
  16875,,"MANTON AT 610 MANTON",,  41.827152, -71.460933,,,0,
  16890,,"TUNNEL BEFORE S MAIN",,  41.826842, -71.408585,,,0,
  16900,,"N MAIN NS N COURT",,  41.828988, -71.409710,,,0,
  16905,,"TUNNEL BEFORE THAYER",,  41.827607, -71.400864,,,0,
  16910,,"MANTON OPP 600 MANTON",,  41.827182, -71.460842,,,0,
  16920,,"DANIELSON NS ST MARY",,  41.826873, -71.639343,,,0,
  16925,,"PAWTUCKET AFTER CENTRE",,  41.828216, -71.352645,,,0,
  16940,,"FRANCIS FS FINANCE",,  41.827694, -71.415248,,,0,
  16960,,"DANIELSON NS SUDDARD",,  41.827734, -71.647668,,,0,
  16961,,"DANIELSON FS 857 DANIELSON",,  41.827387, -71.653399,,,0,
  16970,,"WATERMAN NS HOPE",,  41.827546, -71.397351,,,0,
  16973,,"DANIELSON AT 945 DANIELSON",,  41.825904, -71.660897,,,0,
  16974,,"DANIELSON AT 864 DANIELSON",,  41.827255, -71.653096,,,0,
  16975,,"DANIELSON NS SUDDARD",,  41.827703, -71.647185,,,0,
  17000,,"WATERMAN FS GOVERNOR",,  41.827639, -71.393764,,,0,
  17005,,"MANTON AT 652 MANTON",,  41.828184, -71.461770,,,0,
  17040,,"PROVIDENCE PLACE MALL",,  41.828484, -71.415344,,,0,
  17045,,"TUNNEL AFTER THAYER",,  41.827682, -71.400886,,,0,
  17050,,"WATERMAN FS BUTLER",,  41.827882, -71.384766,,,0,
  17055,,"WATERMAN FS GANO",,  41.828506, -71.388780,,,0,
  17070,,"N BROADWAY FS DEWEY",,  41.827463, -71.363605,,,0,
  17075,,"N BROADWAY FS MASSASOIT",,  41.829778, -71.362798,,,0,
  17080,,"MT PLEASANT NS CHAUCER",,  41.828600, -71.449185,,,0,
  17085,,"ANGELL AT PRESCOTT LIBRARY",,  41.828357, -71.398382,,,0,
  17095,,"WATERMAN AT HENDERSON BRIDGE (ON-RAMP)",,  41.827560, -71.383075,,,0,
  17100,,"ANGELL NS HOPE",,  41.828462, -71.397302,,,0,
  17105,,"WATERMAN FS WAYLAND",,  41.828125, -71.385937,,,0,
  17110,,"N MAIN NS THOMAS",,  41.827312, -71.408929,,,0,
  17120,,"BROOK AFTER ANGELL",,  41.828286, -71.399446,,,0,
  17125,,"MASSASOIT NS HENDERSON BRIDGE [ON-RAMP]",,  41.828758, -71.371558,,,0,
  17135,,"WAYLAND FS WATERMAN",,  41.828921, -71.388232,,,0,
  17145,,"PAWTUCKET OPP CENTRE",,  41.829091, -71.352300,,,0,
  17155,,"PAWTUCKET NS CENTRE",,  41.829941, -71.351978,,,0,
  17165,,"MANTON OPP BALTIMORE",,  41.829355, -71.462849,,,0,
  17170,,"ANGELL OPP IVES",,  41.829218, -71.393025,,,0,
  17180,,"MANTON NS BALTIMORE",,  41.829257, -71.462606,,,0,
  17185,,"S ANGELL AT 120 S ANGELL",,  41.829368, -71.384135,,,0,
  17190,,"THAYER BEFORE MEETING",,  41.829220, -71.400855,,,0,
  17215,,"S ANGELL FS BUTLER",,  41.829588, -71.385298,,,0,
  17220,,"LEANDER - HILLCREST APARTMENTS",,  41.829305, -71.460830,,,0,
  17235,,"N BROADWAY NS ROSEMERE",,  41.829784, -71.362679,,,0,
  17250,,"N BROADWAY NS MERRILL",,  41.828413, -71.363296,,,0,
  17255,,"WAYLAND NS S ANGELL",,  41.829991, -71.387948,,,0,
  17265,,"GASPEE AT TRAIN STATION",,  41.829338, -71.413840,,,0,
  17266,,"GASPEE NS SMITH",,  41.830810, -71.412641,,,0,
  17270,,"GASPEE OPP TRAIN STATION",,  41.829413, -71.413910,,,0,
  17275,,"HARTFORD NS RESERVOIR",,  41.829486, -71.537110,,,0,
  17280,,"N MAIN AFTER CHURCH",,  41.830929, -71.410340,,,0,
  17285,,"ANGELL FS WAYLAND",,  41.830134, -71.388391,,,0,
  17290,,"ANGELL FS ELMGROVE",,  41.829826, -71.389833,,,0,
  17295,,"DANIELSON AT 575 DANIELSON",,  41.830654, -71.628416,,,0,
  17300,,"HARTFORD FS CORONA",,  41.831860, -71.545336,,,0,
  17315,,"DANIELSON OPP 493 DANIELSON",,  41.830547, -71.627772,,,0,
  17325,,"MT PLEASANT NS BEAUFORT",,  41.830615, -71.449494,,,0,
  17330,,"HARTFORD FS BELFIELD",,  41.830358, -71.530992,,,0,
  17355,,"MANTON NS MANTON COURT",,  41.831596, -71.463688,,,0,
  17360,,"HARTFORD AT TRINITY CHURCH",,  41.830777, -71.528791,,,0,
  17385,,"N BROADWAY NS DUNBAR",,  41.831398, -71.361503,,,0,
  17390,,"N BROADWAY NS MEACOMET",,  41.831072, -71.361974,,,0,
  17400,,"CANAL FS SMITH",,  41.830980, -71.411328,,,0,
  17405,,"HARTFORD AT POLE 39",,  41.829990, -71.531539,,,0,
  17420,,"HARTFORD NS EARHART",,  41.831200, -71.543230,,,0,
  17425,,"BROOK BEFORE HOPE",,  41.831154, -71.399804,,,0,
  17430,,"THAYER BEFORE BOWEN",,  41.831181, -71.401104,,,0,
  17435,,"MANTON AT 770 MANTON",,  41.831021, -71.463795,,,0,
  17440,,"DANIELSON OPP 449 DANIELSON",,  41.831399, -71.617023,,,0,
  17460,,"STATE NS SMITH",,  41.832360, -71.413401,,,0,
  17480,,"DANIELSON NS ELMDALE",,  41.831784, -71.611910,,,0,
  17485,,"DANIELSON AT STATE POLICE COMPLEX",,  41.831913, -71.604100,,,0,
  17486,,"DANIELSON FS BATTEY MEETINGHOUSE",,  41.831301, -71.606475,,,0,
  17490,,"SMITH NS GASPEE",,  41.831619, -71.414471,,,0,
  17500,,"CHALKSTONE AT VA HOSPITAL",,  41.832758, -71.434433,,,0,
  17505,,"DANIELSON NS DEXTER",,  41.831522, -71.615514,,,0,
  17510,,"DANIELSON NS 272 DANIELSON",,  41.832656, -71.600777,,,0,
  17515,,"DANIELSON NS SHOLLES",,  41.831747, -71.583625,,,0,
  17520,,"DANIELSON AT 449 DANIELSON",,  41.831575, -71.616911,,,0,
  17530,,"HARTFORD AT 263 HARTFORD",,  41.829666, -71.532747,,,0,
  17540,,"SMITH FS PARK",,  41.831809, -71.416600,,,0,
  17545,,"DANIELSON OPP SHOLES",,  41.831830, -71.583935,,,0,
  17555,,"DANIELSON FS ROCKLAND",,  41.831959, -71.611727,,,0,
  17556,,"DANIELSON NS 443 DANIELSON",,  41.831698, -71.615239,,,0,
  17560,,"SMITH NS PARK",,  41.831882, -71.415620,,,0,
  17565,,"N BROADWAY OPP CENTRE",,  41.832609, -71.360764,,,0,
  17575,,"PAWTUCKET NS DROWNE",,  41.831912, -71.349919,,,0,
  17580,,"DANIELSON AT 155 DANIELSON",,  41.832353, -71.588693,,,0,
  17590,,"DANIELSON OPP STATE POLICE COMPLEX",,  41.831776, -71.604018,,,0,
  17595,,"DANIELSON NS BATTEY MEETINGHOUSE",,  41.831125, -71.606525,,,0,
  17600,,"PAWTUCKET NS BLYTHE",,  41.832702, -71.348411,,,0,
  17620,,"CHALKSTONE FS SISSON",,  41.832088, -71.455393,,,0,
  17625,,"DANIELSON AT SCITUATE HARDWARE",,  41.833946, -71.578733,,,0,
  17635,,"CHALKSTONE NS BERLIN",,  41.832270, -71.441828,,,0,
  17645,,"CHALKSTONE OPP SISSON",,  41.832259, -71.455446,,,0,
  17670,,"SMITH OPP COMMON",,  41.832823, -71.419608,,,0,
  17690,,"CHALKSTONE FS ACADEMY",,  41.832339, -71.443711,,,0,
  17695,,"CHALKSTONE NS ACADEMY",,  41.832421, -71.444113,,,0,
  17700,,"HARTFORD AT 265 HARTFORD",,  41.829387, -71.534848,,,0,
  17705,,"DANIELSON MIDBLOCK SPRINGBROOK",,  41.832747, -71.601287,,,0,
  17710,,"CHALKSTONE OPP STANDISH",,  41.832432, -71.452042,,,0,
  17715,,"CHALKSTONE NS STANDISH",,  41.832546, -71.452021,,,0,
  17720,,"CHALKSTONE NS LAWN",,  41.832744, -71.446578,,,0,
  17730,,"CHALKSTONE NS HAROLD",,  41.832372, -71.439621,,,0,
  17745,,"CHALKSTONE FS BERLIN",,  41.832363, -71.442337,,,0,
  17750,,"CHALKSTONE NS MT PLEASANT",,  41.832802, -71.449341,,,0,
  17760,,"DANIELSON MIDBLOCK INSTITUTE",,  41.832232, -71.582295,,,0,
  17765,,"CHALKSTONE NS HILLCREST",,  41.832865, -71.458571,,,0,
  17770,,"DANIELSON FS NORTH SCITUATE FIRE DEPT",,  41.832869, -71.591366,,,0,
  17775,,"STOP&SHOP (MANTON AVENUE - PROVIDENCE)",,  41.832444, -71.465879,,,0,
  17780,,"CHALKSTONE OPP LAWN",,  41.832696, -71.446591,,,0,
  17790,,"HARTFORD FS BROWN",,  41.832796, -71.549487,,,0,
  17795,,"CHALKSTONE NS MT PLEASANT",,  41.832620, -71.450299,,,0,
  17805,,"CHALKSTONE OPP HILLCREST",,  41.833012, -71.458629,,,0,
  17810,,"CHALKSTONE NS RIVER",,  41.832747, -71.438370,,,0,
  17825,,"SMITH FS COMMON",,  41.832855, -71.419433,,,0,
  17830,,"GREENVILLE OPP 30 GREENVILLE",,  41.833024, -71.472251,,,0,
  17835,,"HARTFORD MIDBLOCK PENDLETON",,  41.829320, -71.537558,,,0,
  17845,,"HOPE OPP BARNES",,  41.832911, -71.400831,,,0,
  17850,,"GREENVILLE NS TRAVER",,  41.832699, -71.470900,,,0,
  17855,,"THAYER OPP 373 THAYER",,  41.832729, -71.401320,,,0,
  17860,,"CHALKSTONE NS HARMONY",,  41.833140, -71.460647,,,0,
  17870,,"PAWTUCKET NS BARBARA",,  41.832772, -71.348261,,,0,
  17875,,"MANTON AT 989 MANTON",,  41.833235, -71.469905,,,0,
  17890,,"MANTON OPP 871 MANTON",,  41.833496, -71.465879,,,0,
  17905,,"GREENVILLE OPP LEE",,  41.833143, -71.473695,,,0,
  17910,,"CHALKSTONE FS OBADIAH BROWN",,  41.833088, -71.461610,,,0,
  17920,,"HARTFORD OPP CORONA",,  41.831646, -71.545366,,,0,
  17925,,"CHALKSTONE FS FERN",,  41.832960, -71.437422,,,0,
  17936,,"STATE FS ORMS (STATE OFFICES)",,  41.833821, -71.413928,,,0,
  17940,,"CHALKSTONE OPP ROGER WILLIAMS HOSPITAL",,  41.833677, -71.435494,,,0,
  17945,,"MANTON OPP 985 MANTON",,  41.833152, -71.469827,,,0,
  17950,,"HARTFORD NS PINE GROVE",,  41.833069, -71.553351,,,0,
  17960,,"HARTFORD FS PINE GROVE",,  41.833226, -71.553395,,,0,
  17965,,"FRUIT HILL FS HUBER",,  41.834493, -71.467970,,,0,
  17970,,"GREENVILLE OPP CECIL",,  41.833524, -71.475164,,,0,
  17975,,"SMITH NS ORMS",,  41.833524, -71.421251,,,0,
  17980,,"CHALKSTONE AT 1644 CHALKSTONE",,  41.833231, -71.463577,,,0,
  17985,,"ELMGROVE NS UNIVERSITY",,  41.833322, -71.390444,,,0,
  17990,,"MANTON AT 883 MANTON",,  41.833592, -71.465913,,,0,
  18000,,"CHALKSTONE AT ROGER WILLIAMS HOSPITAL",,  41.834024, -71.434638,,,0,
  18005,,"GREENVILLE AT 63 GREENVILLE",,  41.833518, -71.474740,,,0,
  18010,,"MANTON AT 954 MANTON",,  41.833615, -71.468760,,,0,
  18015,,"SMITH NS ORMS",,  41.833921, -71.422479,,,0,
  18025,,"HARTFORD FS 2741 HARTFORD",,  41.833562, -71.558359,,,0,
  18030,,"PAWTUCKET NS GREENWOOD",,  41.834781, -71.348302,,,0,
  18045,,"DANIELSON FS 33 DANIELSON",,  41.834091, -71.578835,,,0,
  18050,,"MANTON NS WESTCOTT",,  41.833822, -71.468478,,,0,
  18060,,"MT PLEASANT AT 260 MT PLEASANT",,  41.833483, -71.450068,,,0,
  18065,,"DANIELSON AT SCITUATE VILLAGE",,  41.835254, -71.573381,,,0,
  18070,,"HARTFORD AT 2650 HARTFORD",,  41.833394, -71.558573,,,0,
  18080,,"HOPE BEFORE ALUMNI",,  41.834601, -71.401252,,,0,
  18085,,"CHALKSTONE NS GARFIELD",,  41.833881, -71.432650,,,0,
  18090,,"SMITH FS DUKE",,  41.834771, -71.424672,,,0,
  18095,,"CHALKSTONE FS GARFIELD",,  41.833828, -71.432265,,,0,
  18100,,"SMITH FS NOLAN",,  41.834573, -71.423805,,,0,
  18105,,"CHALKSTONE FS RAYMOND",,  41.834240, -71.429822,,,0,
  18110,,"FRUIT HILL NS HUBER",,  41.834257, -71.468020,,,0,
  18125,,"CHARLES NS ORMS",,  41.834450, -71.411274,,,0,
  18135,,"CHARLES FS ORMS",,  41.834473, -71.411442,,,0,
  18140,,"GREENVILLE OPP 150 GREENVILLE",,  41.835545, -71.478231,,,0,
  18145,,"HARTFORD AT 2525 HARTFORD",,  41.833889, -71.561031,,,0,
  18150,,"HARTFORD OPP 2828 HARTFORD",,  41.834193, -71.561531,,,0,
  18160,,"CHALKSTONE OPP AYRAULT",,  41.834443, -71.429202,,,0,
  18165,,"ROGER WILLIAMS AT 20 ROGER WILLIAMS",,  41.834062, -71.360766,,,0,
  18180,,"GREENVILLE OPP BECKER",,  41.834937, -71.477192,,,0,
  18185,,"PAWTUCKET OPP ELMSGATE",,  41.834184, -71.347977,,,0,
  18200,,"MT PLEASANT NS BOLTON",,  41.835299, -71.450288,,,0,
  18215,,"HARTFORD NS BISHOP",,  41.834322, -71.563091,,,0,
  18225,,"DOUGLAS NS ORMS",,  41.835028, -71.417096,,,0,
  18235,,"DOUGLAS OPP GODDARD",,  41.835152, -71.417229,,,0,
  18240,,"HARTFORD FS HOPKINS",,  41.834999, -71.566916,,,0,
  18245,,"CHALKSTONE NS BATH",,  41.835088, -71.426047,,,0,
  18250,,"SMITH NS CHALKSTONE",,  41.835295, -71.425976,,,0,
  18255,,"ELMGROVE NS PRESIDENT",,  41.835144, -71.391098,,,0,
  18260,,"CHALKSTONE FS SMITH",,  41.835092, -71.426411,,,0,
  18280,,"HARTFORD OPP 525 HARTFORD",,  41.834815, -71.567538,,,0,
  18285,,"MT PLEASANT AT 318 MT PLEASANT",,  41.835316, -71.450488,,,0,
  18290,,"HOPE BEFORE CARRINGTON",,  41.836650, -71.401204,,,0,
  18295,,"SMITH FS CHALKSTONE",,  41.835340, -71.425689,,,0,
  18315,,"GREENVILLE AT 177 GREENVILLE",,  41.836459, -71.480310,,,0,
  18320,,"HARTFORD OPP RIDGEWOOD",,  41.835058, -71.570322,,,0,
  18325,,"ROGER WILLIAMS NS N BROADWAY",,  41.834270, -71.361073,,,0,
  18330,,"PAWTUCKET NS MILLER",,  41.835437, -71.348332,,,0,
  18335,,"PAWTUCKET AT 1315 PAWTUCKET",,  41.836683, -71.348702,,,0,
  18340,,"HARTFORD OPP SCITUATE VILLAGE",,  41.835483, -71.573208,,,0,
  18345,,"DOUGLAS NS BERNON",,  41.835840, -71.419132,,,0,
  18360,,"GREENVILLE OPP 177 GREENVILLE",,  41.836153, -71.479796,,,0,
  18380,,"DOUGLAS NS CHALKSTONE",,  41.835966, -71.419255,,,0,
  18390,,"CHARLES 201 CHARLES MATHEMATICAL SOCIETY",,  41.836689, -71.412642,,,0,
  18395,,"DOUGLAS NS CHALKSTONE",,  41.836811, -71.421480,,,0,
  18405,,"ROGER WILLIAMS NS DALTON",,  41.836900, -71.361812,,,0,
  18410,,"SMITH FS FREDERICK",,  41.836091, -71.428763,,,0,
  18435,,"WOONASQUATUCKET NS KLONDIKE",,  41.836937, -71.469346,,,0,
  18440,,"GREENVILLE OPP 203 GREENVILLE",,  41.836587, -71.481022,,,0,
  18445,,"UNIVERSITY HEIGHTS (R-LINE)",,  41.836882, -71.409504,,,0,
  18455,,"HOPE FS HOWELL",,  41.837758, -71.400660,,,0,
  18465,,"MT PLEASANT FS RIALTO",,  41.837357, -71.451233,,,0,
  18470,,"UNIVERSITY HEIGHTS (R-LINE)",,  41.837060, -71.409882,,,0,
  18475,,"DOUGLAS OPP CRIMEA",,  41.837097, -71.421833,,,0,
  18480,,"ROGER WILLIAMS NS WILSON",,  41.837333, -71.361801,,,0,
  18485,,"SMITH NS MAUDE",,  41.837602, -71.433655,,,0,
  18505,,"DOUGLAS NS CANDACE",,  41.837494, -71.423169,,,0,
  18510,,"SMITH OPP MAUDE",,  41.837618, -71.433385,,,0,
  18525,,"HOPE NS CARRINGTON",,  41.836680, -71.401111,,,0,
  18526,,"OLNEY AT HOPE HIGH SCHOOL",,  41.835663, -71.402779,,,0,
  18530,,"ELMGROVE NS FREEMAN PKWAY",,  41.837719, -71.391875,,,0,
  18550,,"GREENVILLE OPP LYMAN",,  41.838901, -71.483247,,,0,
  18555,,"PAWTUCKET OPP KENTON",,  41.839787, -71.349408,,,0,
  18565,,"PAWTUCKET NS ST MICHAELS",,  41.837689, -71.348845,,,0,
  18585,,"WOONASQUATUCKET OPP JOHN E FOGARTY CENTER",,  41.840636, -71.475585,,,0,
  18590,,"CAMP NS DOYLE",,  41.839043, -71.404259,,,0,
  18595,,"MT PLEASANT OPP RIALTO",,  41.837473, -71.451091,,,0,
  18600,,"SMITH NS HILLTOP",,  41.838665, -71.435670,,,0,
  18605,,"CAMP FS DOYLE",,  41.839070, -71.404099,,,0,
  18615,,"CHARLESGATE (R-LINE)",,  41.839020, -71.409008,,,0,
  18625,,"HOPE AFTER DOYLE",,  41.838627, -71.400201,,,0,
  18635,,"CHARLESGATE (R-LINE)",,  41.838843, -71.409442,,,0,
  18655,,"WOONASQUATUCKET FS METCALF",,  41.839057, -71.473023,,,0,
  18665,,"WOONASQUATUCKET OPP 264 WOONASQUATUCKET",,  41.842475, -71.476577,,,0,
  18670,,"WILSON NS WASHBURN",,  41.838852, -71.360174,,,0,
  18685,,"WILSON FS ROGER WILLIAMS",,  41.838749, -71.360133,,,0,
  18690,,"GEORGE WATERMAN OPP SHERIDAN",,  41.840176, -71.484537,,,0,
  18695,,"HOPE BEFORE OBSERVATORY",,  41.839229, -71.399802,,,0,
  18710,,"DOUGLAS FS CHAD BROWN",,  41.838989, -71.425569,,,0,
  18715,,"DOUGLAS FS CHAD BROWN",,  41.839523, -71.426036,,,0,
  18720,,"MT PLEASANT HIGH SCHOOL",,  41.839935, -71.452546,,,0,
  18721,,"MT PLEASANT AT MT PLEASANT HIGH SCHOOL",,  41.841146, -71.452550,,,0,
  18730,,"SMITH NS WYNDAM",,  41.839593, -71.437866,,,0,
  18735,,"CAMP NS PLEASANT",,  41.840158, -71.403915,,,0,
  18750,,"PAWTUCKET NS KENTON",,  41.839588, -71.349283,,,0,
  18760,,"CHARLES NS W RIVER",,  41.839416, -71.416041,,,0,
  18780,,"CHARLES FS W RIVER",,  41.839318, -71.416199,,,0,
  18795,,"CHARLES OPP ADMIRAL",,  41.841156, -71.417458,,,0,
  18800,,"WOONASQUATUCKET AT JOHN E FOGERTY CENTER",,  41.840668, -71.475666,,,0,
  18805,,"WILSON OPP DUNCAN",,  41.840126, -71.357855,,,0,
  18830,,"WILSON AT ELM",,  41.840242, -71.357615,,,0,
